"x1","x2","x3","x4","x5","x6","x7","x8","y"
0.7421,0.9686,0.9308,0.1635,0.1258,0.2516,0.1195,0.5157,123.708328398931
0.9057,0.6855,0.4151,0.717,0.283,0.9623,0.9623,0.1635,98.6296341309753
0.8365,0.1132,0.7421,0.9245,0.327,0.6101,0.3396,0.3333,147.169428133694
0.8302,0.7673,0.9686,0.6918,0.1824,0.4969,0.805,0.6038,122.625403398526
0.673,0.2327,0.0377,0.5346,0.9497,0.805,0.6226,0.6667,85.3124416985557
0.3899,0.195,0.6352,0.2642,0.8553,0.0377,0.956,0.3208,50.1918988461309
0.4025,0.3899,0.8679,0.5786,0.3333,0.7421,0.8553,0.5535,47.6820640028714
0.3962,0.5094,0.283,0.7358,0.5283,0.7987,0.1572,0.9308,69.7861045509649
0.3145,0.8491,0.4906,0.673,0.9245,0.1761,0.7547,0.4969,51.5489412247019
0.4591,0.8742,0.327,0.9434,0.6226,0.4151,0.8113,0.0692,64.6557433918105
0.5535,0.0881,0.8994,0.1887,0.4465,0.1195,0.7925,0.8553,77.6080096348913
0.2138,0.0692,0.6918,0.5409,0.2767,0.0881,0.2327,0.761,50.6246665727509
0.3208,0.6604,0.7044,0.0189,0.5409,0.8805,0.3836,0.4528,31.9710689711713
0.7044,0.9119,0.9874,0.7799,0.8365,0.8616,0.283,0.1069,100.079585434657
0.7547,0.7233,0.8302,0.283,0.9308,0.4088,0.3019,0.7547,120.426685829759
0.1069,0.1321,0.3082,0.4465,0.7484,0.8302,0.9119,0.5283,19.0364262635414
0.1006,0.4151,0.4403,0.8239,0.9874,0.5975,0.1824,0.6101,32.8524231771901
0.195,0.0126,0.5786,0.3836,0.5346,0.6352,0.8805,0.2893,25.5941783681034
0.2956,0.6981,0.3333,0.4088,0.0503,0.1321,0.6918,0.5975,47.3782007944328
0.0943,0.6101,0.5472,0.3711,0.8931,0.0692,0.3459,0.1384,27.9441150071876
0.3522,0.6289,0.6226,0.5472,0.0126,0.6289,0.7987,0.9874,48.745594526531
0.6289,0.7296,0.0943,0.9057,0.4717,0.7484,0.9811,0.4906,80.476928312388
0.8742,0.8931,0,0.3019,0.7421,0.6792,0.2075,0.2956,122.129154795938
0.0189,0.4403,0.5912,0.7421,0.0566,0.2579,0.6478,0.0503,19.7545330706801
0.7925,0.3648,0.3145,0.0629,0.4969,0.2767,0.3333,0.9686,125.877344912009
0.8239,0.2264,0.3459,0.2075,0.3962,0.956,0.0943,0.2453,96.6544797450582
0.7862,0.8302,0.6541,0.3459,0.6918,0.9937,0.6667,0.8679,86.1276655240155
0.5597,0.8428,0.0566,0.8365,0.0377,0.4465,0.2704,0.3145,97.6341250908656
0.1698,0.6478,0.4528,0.8679,0.1384,0.2956,0.8365,0.7799,36.6880143403239
0.4969,0.1635,0.5535,0.6667,0.239,1,0.4025,0.3522,61.2898194577055
0.4843,0.2704,0.6981,0.2893,0.0943,0.7736,0.044,0.8931,72.1987277504576
0.9811,0.5409,0.2138,0.2956,0.2453,0.1258,0.8931,0.4843,142.434982089827
0.6981,0.7107,0.6855,0.6604,0.717,0.566,0.8428,0.9497,101.192905021073
0.7358,0.4088,0.0692,0.6289,0.2956,0.1509,0.3711,0.0755,124.670267707051
0.3585,0.283,0.0189,0.8868,0.673,0.9119,0.8994,0.0881,41.0080345686462
0.2201,0.761,0.0503,0.4277,0.3648,0.7044,0.4717,0.9119,35.6937866492946
0.5912,0.2075,0.8616,0.7736,0.5472,0.1572,0.5157,1,115.673361121883
0.2704,0.717,0.239,0.1761,0.2075,0.8365,0.5786,0.0377,26.9463920943608
0.1509,0.0377,0.1761,0.1321,0.434,0.9308,0.9434,0.5849,17.4290055915857
0.9308,0.5535,0.8491,0.0881,0.0629,0.8113,0.4654,0.3396,98.9077242904961
0.1195,0.9182,0.2201,0.7107,0.0314,0.7296,0.6038,0.7296,27.1626686620822
0.4654,0.8239,0.8365,0.5283,0.1509,0.5535,0.1384,0.4465,75.430457085394
0.805,0.6415,0.0126,0.7296,0.4151,0.0943,0.4528,0.5409,155.92371598016
0.5409,0.5157,0.9623,0.327,0.9182,0.6226,0.3962,0.195,66.0799056808792
0.6415,0.5597,0.1572,0.6541,0.3899,0.2704,0,0.6918,138.292834124528
0.9874,0.1447,0.6101,0.6038,0.9119,0.9245,0.5849,0.4277,129.28914650358
0.6038,0.0314,0.3836,0.5912,0.2138,0.4843,0.4403,0.9371,100.307482799482
0.044,0.8365,0.2893,0.1509,0.3396,0.3522,0.3899,0.9937,22.1692032485805
0.6289,0.2013,0.7799,0.0126,0.1069,0.434,0.5723,0.3208,69.7176318017914
0.2704,0.4969,0.0818,0.6792,0.9182,0.6981,0.4654,0.761,44.6463016233729
0.1761,0.1006,0.5723,0.4465,0.0755,0.8553,0.1447,0.6855,32.5985395384259
0.7233,0.4025,0.6604,0.5723,0.7358,0.2327,0.9811,0.1447,94.2383865853928
0.478,0.1824,0.0189,0.6918,0.805,0.9686,0.0692,0.2201,68.5163084055007
0.4088,0.7799,0.5849,0.1384,0.1132,0.1635,0.3333,0.0252,56.1468717726608
0,0.2138,0.0881,0.4214,0.4088,0.3648,0.6415,0.2013,16.2038239621456
0.7925,0.1761,0.5031,0.0881,0.0063,0.5031,0.4969,0.7044,101.541739556226
0.3019,0.2893,0.2704,0.1132,0.5094,0.2138,0.1195,0.0818,47.2928181107256
0.8994,0.9937,0.7358,0.4151,0.5723,0.2893,0.9182,0.5409,125.661307804115
0.1258,0.1698,0.7233,0.2013,0.3711,0.761,0.8428,0.1258,17.415236199594
0.5031,0.4214,0.1887,0.5157,0.0252,0.9497,0.3774,0.522,61.6419675692931
0.2579,0.2642,0.6038,0.3019,0.1447,0.327,0.7233,0.2264,35.0336312436504
0.3962,0.2453,0.6352,0.0503,0.9119,0.6478,0.8113,0.9497,41.6227215518569
0.7862,0.8176,0.7862,0.9245,0.5597,0.7358,0.2138,0.9308,154.209067537131
0.0189,0.1258,0.4591,0.9182,0.4591,0.239,0.3396,0.2767,25.0551445944561
0.3648,0.9497,0.3522,0.8868,0.0881,0.2264,0.5157,0.566,67.9316920512568
0.044,0.6038,0.5597,0.761,0.956,0.3396,0.522,0.9371,26.6562494933448
0.805,0.044,0.5786,0.283,0.6415,0.6855,0.6352,0.1132,88.0129822115026
0.5346,0.0189,0.8994,0.8616,0.7736,0.3459,0.8931,0.1635,74.3705860052477
0.9623,0.3962,0.1132,0.2767,0.5409,0.4025,0.4906,0.9686,156.717401647992
0.3836,0.3333,0.3836,0.1887,0.2579,0.5723,0.9937,0.2893,37.2937647640862
0.2138,0.1384,0.2013,0.7799,0.8868,0.3836,0.7484,0.0189,34.6827803882125
0.8616,0.2516,0.044,0.7233,0.4717,0.8428,0.9497,0.4151,103.808705493138
0.7044,0.0252,0.3082,0.3648,0.9434,0.4214,0.0755,0.6604,124.76382352645
0.434,0.3836,0.7296,0.5975,0.9497,0.0189,0.1258,0.2579,85.8659689867318
0.717,0.2201,0.8302,0.8931,0.5283,0.6164,0.1572,0.7421,141.663812570421
0.239,0,0.1761,0.4088,0.6667,0.1824,0.434,0.2956,41.8635865826591
0.8491,0.7044,0.8239,0.0692,0.0629,0.3208,0.0818,0.1321,127.371310056097
0.0314,0.239,0.2516,0.1635,0.7296,0.4528,0.4528,0.5346,18.1542511682088
0.0063,0.6352,0.3145,0.6855,0.3208,0.5094,0.2579,0.1509,20.1488873999595
0.0818,0.0755,0.1069,0.6352,0.7862,0.5849,0.1132,0.5535,29.3913788062087
0.7107,0.3145,0.1447,0.0252,0.3648,0.8679,0.3585,0.9874,78.3901362741795
0.6478,0.0818,0.6792,0.8176,0.4969,0.7233,0.5031,0.3774,94.4744593363069
0.1824,0.2579,0.7987,0.9937,0.8113,0.2642,0.4151,0.8176,47.4492538986337
0.8239,0.956,0.522,0.6604,0.3962,0.9182,0.3145,0.2453,113.163045179071
0.1509,0.3019,0.4277,0.522,0.2264,0,0.5094,0.1887,34.2091645198053
0.1321,0.9371,0.3019,0.6164,0.6289,0.3145,0.4717,0.0314,29.2996737580032
0.0252,0.327,0.9057,0.6101,0.1698,0.6918,0.0503,0.8302,24.6249374341504
0.2013,0.7484,0.6289,0.6667,0.5849,0.1006,0,0.1761,50.4079885005076
0.7358,0.1509,0.3585,0.3082,0.9748,0.0629,0.8994,0.0566,93.7691507766508
0.0126,0.5786,0.7673,0.2893,0.8805,0.9434,0.8616,0.4214,11.7302167051522
0.9811,0.9811,0.6101,0.8491,0.434,0.7673,0.3899,0.7233,174.187641834268
0.1698,0.8113,0.4906,0.2579,0.9371,0.7799,0.9686,0.4969,21.057227124424
0.6792,0.3459,0.0063,0.4717,0.4277,0.0755,0.2327,0.5597,129.569252294416
0.283,0.7421,0.1321,0.3459,0.2013,0.9811,0.9748,0.3522,26.173719541235
0.6541,0.5975,0.195,0.9623,0.7107,0.6667,1,0.6981,91.7713579599096
0.956,0.566,0.8742,0.1761,0.0314,0.2013,0.195,0.195,157.24949474511
0.327,0.4277,0.7107,0.2453,0.195,0.8742,0.5597,0.7358,36.7019443708772
0.7987,0.7736,0.0692,0.3774,0.2516,0.2201,0.7987,0.8742,121.631649607955
0.3899,0.9057,0.1698,0.5472,0.5157,0.3585,0.0126,0.8679,80.6458854999445
0.2642,0.9623,0.9371,0.5786,0.2956,0.5597,0.8742,0.6792,37.6559001079107
0.8113,0.5912,0.2579,0.8113,0.1195,0.7862,0.0314,0.7673,158.05579643095
0.7673,0.2767,0.761,0.8428,0.2075,0.5472,0.0063,0.5031,158.205607446922
0.4025,0.0629,0,0.956,0.3396,0.3019,0.6855,0.4906,68.264368986397
0.1572,0.0503,0.7044,0.0314,0.8428,0.2075,0.2516,0.5975,32.2395893578716
0.2327,0.5346,0.3208,0.2327,0.4843,0.9057,0.805,0.5472,24.7649054521785
0.4214,0.9874,0.0755,0.2264,0.1509,0.478,0.2201,0.3648,58.9823845647971
0.3711,0.5849,0.478,0.7107,0.6038,0.4277,0.4214,0.0629,56.7000210303531
0.2075,0.9748,0.4403,0.0629,0.7233,0.8176,0.6792,0.3082,21.9597844335481
0.0943,0.434,0.5157,0.8805,0.2453,0.0818,0.4403,0.1006,31.495499442407
0.3459,0.6792,0.7925,0.4277,0.9245,0.4906,0.3522,0.6101,53.7556384184024
0.9057,0.4591,0.5975,0.6226,0.5031,0.9371,0.239,0.3145,130.235764424224
0.7421,0.3711,0.8805,0.434,0.1258,0.9748,0.4591,0.4465,84.9457920132542
0.3774,0.0063,0.7736,0.6478,0.4654,0.0503,0.7547,0.7107,64.5326475409966
0.4403,0.5283,0.4214,0,0.6604,0.3333,0.956,0.7296,47.8576154400721
0.9245,0.3396,0.2893,0.0755,0.7925,0.3774,0.3208,0.7484,141.657965242028
0.4151,0.3082,0.2327,0.7484,0.761,0.7107,0.8553,0.6352,54.3100529782769
0.5094,0.0943,0.805,0.239,0.5975,0.5283,0.044,0.0063,70.1018436115293
0.8302,0.3208,0.6164,0.9686,0.9811,0.195,0.5535,0.3585,157.293537136797
0.6352,0.8994,0.8868,0.2516,0.6792,0.2453,0.1006,0.7736,114.624820704439
0.6981,0.6918,0.5094,0.1572,0.7987,0.0126,0.7925,0.4088,94.723409527087
0.5786,0.6164,0.8113,0.5346,0.3899,0.1887,0.9308,0.6415,82.6284054547127
0.6415,0.4528,0.3711,0.4528,0.7799,0.1698,0.0252,0.9245,137.811488255295
0.5472,0.4906,0.566,0.0566,0.5346,0.4717,0.9874,0.5723,54.6753395974821
0.1195,0.7862,0.4088,0.9748,0.478,0.4403,0.0377,0.6289,41.9090656189341
0.7736,0.8679,0.3774,0.9497,0.9057,0.8868,0.3962,0.1698,114.744155266945
0.8176,0.5031,0.8428,0.478,0.1887,0.3711,0.8491,0.478,111.750118559772
0.6226,0.6667,0.3459,0.5849,0.566,0.8239,0.3082,0.1069,80.2189913977935
0.6164,0.9434,0.5912,0.3711,0.7484,0.0063,0.2013,0.4843,114.923741829186
0.0629,0.7358,0.8616,0.566,0.4465,0.6604,0.566,0.0503,19.2047389321619
0.2516,0.8616,0.8176,0.1824,0.7547,0.1132,0.5975,0.9748,43.5061508656087
0.9182,0.8553,0.4528,0.7296,0.1384,0.6415,0.0943,0.5912,177.512402730473
0.9434,0.1887,0.1635,0.9119,0.1635,0.1069,0.8176,0.6541,178.95061726907
0.6855,0.0566,0.8679,0.7673,0.2767,0.8931,0.9623,0.8491,85.1618665474884
0.9748,0.7925,0.7547,0.5283,0.7673,0.8994,0.7044,0.0755,110.021987919953
0.4654,0.4717,0.6981,0.9434,0.1321,0.3962,0.7862,0.0881,66.7080384423569
0.1887,0.5723,0.1195,0.8553,0.3019,0.0314,0.5849,0.6164,44.7182683297401
0.1006,0.7547,0.9811,0.5031,0.8742,0.283,0.2264,0.717,32.7922190569421
0.673,0.805,0.1006,0.0818,0.6164,0.1447,0.8805,0.2516,78.298899645895
0.3585,0.4465,0.9434,0.3333,0.4025,0.717,0.1384,0.0126,46.4073846260232
0.5597,0.1572,0.6541,0.717,0.2327,0.3082,0.3648,0.7862,103.807441742568
0.5912,0.522,0.6415,0.8994,0.8176,0.8491,0.6164,0.0377,74.7568275443336
0.4591,0.8868,0.9937,0.7736,0.3774,0.0566,0.4843,0.5094,85.2081503311977
0.0566,0.5472,0.9686,0.3836,0.522,0.5409,0.4025,0.239,20.3204763136881
0.7484,1,0.4843,0.5094,0.3522,0.5912,0.6101,0.9057,110.012648336309
0.6604,0.4843,0.4654,0.2075,1,0.9874,0.2704,0.8239,75.6990867220201
0.8868,0.1195,0.9748,0.2642,0.1006,0.0252,0.6981,0.8616,147.904938751439
0.8805,0.673,0.6478,1,0.1824,0.6038,0.478,0.2642,150.113737949959
0.5723,0.2956,1,0.6541,0.6478,0.3899,0.1824,0.4277,101.983597929011
0.522,0.7987,0.2642,0.4403,0.3585,0.673,0.7673,0.327,58.33546813346
0.4717,0.3522,0.8491,0.1447,0.8931,0.7925,0.6478,0.673,47.9166328787912
0.2264,0.6226,0.6855,0.4906,0.2642,0.4591,0.1069,1,49.4918056521653
0.8742,0.9308,0.4025,0.327,0.8239,0.5157,0.8302,0.9937,119.382178602621
0.1132,0.1069,0.1572,0.1321,0.2704,0.6541,0.2767,0.4591,22.8243183076652
0.2201,0.3774,0.5535,0.9371,0.044,0.5346,0.9119,0.7799,38.9422878957087
0.8365,0.4654,0.2201,0.1258,0.8553,0.044,0.9371,0.2138,104.940623072619
0.8428,0.3585,0.956,0.8679,0.673,0.4654,0.761,0.9182,145.860248698056
0.1447,0.478,0.0252,0.7987,0.717,0.522,0.1698,0.8868,40.8692304109478
0.3082,0.6541,0.9623,0.0377,0.9937,0.7547,0.6226,0.5283,31.2961569154975
0.566,0.8805,0.2264,0.3396,0.0818,0.5786,0.2453,0.0692,73.6046910816993
0.2767,0.9245,0.6667,0.0063,0.4214,0.1384,0.0566,0.434,48.5328421943865
0.5157,0.9686,0.1258,0.7421,0.9308,0.2516,0.1635,0.1195,93.9400775382273
0.1635,0.6855,0.283,0.9057,0.4151,0.9623,0.717,0.9623,30.7126341124155
0.3333,0.1132,0.327,0.8365,0.7421,0.6101,0.9245,0.3396,44.6677094381399
0.6038,0.7673,0.1824,0.8302,0.9686,0.4969,0.6918,0.805,96.8422656484955
0.6667,0.2327,0.9497,0.673,0.0377,0.805,0.5346,0.6226,91.7895731563694
0.3208,0.195,0.8553,0.3899,0.6352,0.0377,0.2642,0.956,66.0173647672199
0.5535,0.3899,0.3333,0.4025,0.8679,0.7421,0.5786,0.8553,70.23130682974
0.9308,0.5094,0.5283,0.3962,0.283,0.7987,0.7358,0.1572,102.404156839772
0.4969,0.8491,0.9245,0.3145,0.4906,0.1761,0.673,0.7547,73.1865872472272
0.0692,0.8742,0.6226,0.4591,0.327,0.4151,0.9434,0.8113,21.1682322667186
0.8553,0.0881,0.4465,0.5535,0.8994,0.1195,0.1887,0.7925,185.157596247871
0.761,0.0692,0.2767,0.2138,0.6918,0.0881,0.5409,0.2327,110.356114918992
0.4528,0.6604,0.5409,0.3208,0.7044,0.8805,0.0189,0.3836,59.7934502417321
0.1069,0.9119,0.8365,0.7044,0.9874,0.8616,0.7799,0.283,21.0798291522054
0.7547,0.7233,0.9308,0.7547,0.8302,0.4088,0.283,0.3019,133.8421695135
0.5283,0.1321,0.7484,0.1069,0.3082,0.8302,0.4465,0.9119,58.0251845156412
0.6101,0.4151,0.9874,0.1006,0.4403,0.5975,0.8239,0.1824,57.5102671685263
0.2893,0.0126,0.5346,0.195,0.5786,0.6352,0.3836,0.8805,40.8683337691771
0.5975,0.6981,0.0503,0.2956,0.3333,0.1321,0.4088,0.6918,97.9739372333358
0.1384,0.6101,0.8931,0.0943,0.5472,0.0692,0.3711,0.3459,29.9155526626087
0.9874,0.6289,0.0126,0.3522,0.6226,0.6289,0.5472,0.7987,143.544568715464
0.4906,0.7296,0.4717,0.6289,0.0943,0.7484,0.9057,0.9811,62.2647225820157
0.2956,0.8931,0.7421,0.8742,0,0.6792,0.3019,0.2075,49.5788930114996
0.0503,0.4403,0.0566,0.0189,0.5912,0.2579,0.7421,0.6478,18.2244977110002
0.9686,0.3648,0.4969,0.7925,0.3145,0.2767,0.0629,0.3333,215.336847005129
0.2453,0.2264,0.3962,0.8239,0.3459,0.956,0.2075,0.0943,38.8090603926211
0.8679,0.8302,0.6918,0.7862,0.6541,0.9937,0.3459,0.6667,132.838961149468
0.3145,0.8428,0.0377,0.5597,0.0566,0.4465,0.8365,0.2704,41.4338360449318
0.7799,0.6478,0.1384,0.1698,0.4528,0.2956,0.8679,0.8365,102.080535350402
0.3522,0.1635,0.239,0.4969,0.5535,1,0.6667,0.4025,37.5447067991298
0.8931,0.2704,0.0943,0.4843,0.6981,0.7736,0.2893,0.044,119.779760567616
0.4843,0.5409,0.2453,0.9811,0.2138,0.1258,0.2956,0.8931,108.980463351197
0.9497,0.7107,0.717,0.6981,0.6855,0.566,0.6604,0.8428,156.977532500801
0.0755,0.4088,0.2956,0.7358,0.0692,0.1509,0.6289,0.3711,27.0945076600835
0.0881,0.283,0.673,0.3585,0.0189,0.9119,0.8868,0.8994,17.7268532063263
0.9119,0.761,0.3648,0.2201,0.0503,0.7044,0.4277,0.4717,114.563554879284
1,0.2075,0.5472,0.5912,0.8616,0.1572,0.7736,0.5157,169.616680302445
0.0377,0.717,0.2075,0.2704,0.239,0.8365,0.1761,0.5786,18.3663465935903
0.5849,0.0377,0.434,0.1509,0.1761,0.9308,0.1321,0.9434,71.939771423929
0.3396,0.5535,0.0629,0.9308,0.8491,0.8113,0.0881,0.4654,62.4365188916239
0.7296,0.9182,0.0314,0.1195,0.2201,0.7296,0.7107,0.6038,75.1011006271889
0.4465,0.8239,0.1509,0.4654,0.8365,0.5535,0.5283,0.1384,56.2042748325408
0.5409,0.6415,0.4151,0.805,0.0126,0.0943,0.7296,0.4528,89.9573682843024
0.195,0.5157,0.9182,0.5409,0.9623,0.6226,0.327,0.3962,34.9083559571998
0.6918,0.5597,0.3899,0.6415,0.1572,0.2704,0.6541,0,98.1782317597799
0.4277,0.1447,0.9119,0.9874,0.6101,0.9245,0.6038,0.5849,61.2022367122975
0.9371,0.0314,0.2138,0.6038,0.3836,0.4843,0.5912,0.4403,145.965689135079
0.9937,0.8365,0.3396,0.044,0.2893,0.3522,0.1509,0.3899,155.209049361155
0.7799,0.434,0.1069,0.2013,0.0126,0.6289,0.3208,0.5723,103.620545323227
0.0818,0.6981,0.9182,0.4969,0.6792,0.2704,0.761,0.4654,23.6838553176042
0.5723,0.8553,0.0755,0.1006,0.4465,0.1761,0.6855,0.1447,68.2459954352665
0.6604,0.2327,0.7358,0.4025,0.5723,0.7233,0.1447,0.9811,105.456420045391
0.0189,0.9686,0.805,0.1824,0.6918,0.478,0.2201,0.0692,17.3032425032662
0.5849,0.1635,0.1132,0.7799,0.1384,0.4088,0.0252,0.3333,114.446941503815
0.0881,0.3648,0.4088,0.2138,0.4214,0,0.2013,0.6415,31.2548223368169
0.5031,0.5031,0.0063,0.1761,0.0881,0.7925,0.7044,0.4969,49.0175525496019
0.2704,0.2138,0.5094,0.2893,0.1132,0.3019,0.0818,0.1195,46.473678734071
0.7358,0.2893,0.5723,0.9937,0.4151,0.8994,0.5409,0.9182,119.51133364629
0.7233,0.761,0.3711,0.1698,0.2013,0.1258,0.1258,0.8428,134.742360565165
0.1887,0.9497,0.0252,0.4214,0.5157,0.5031,0.522,0.3774,31.4928957893201
0.6038,0.327,0.1447,0.2642,0.3019,0.2579,0.2264,0.7233,101.254019733406
0.6352,0.6478,0.9119,0.2453,0.0503,0.3962,0.9497,0.8113,76.8457469097375
0.7862,0.7358,0.5597,0.8176,0.9245,0.7862,0.9308,0.2138,95.4733331175986
0.4591,0.239,0.4591,0.1258,0.9182,0.0189,0.2767,0.3396,72.4584689535711
0.3522,0.2264,0.0881,0.9497,0.8868,0.3648,0.566,0.5157,62.6324713081174
0.5597,0.3396,0.956,0.6038,0.761,0.044,0.9371,0.522,83.8925124697026
0.5786,0.6855,0.6415,0.044,0.283,0.805,0.1132,0.6352,68.3936530707132
0.8994,0.3459,0.7736,0.0189,0.8616,0.5346,0.1635,0.8931,135.416472582873
0.1132,0.4025,0.5409,0.3962,0.2767,0.9623,0.9686,0.4906,17.2115576471127
0.3836,0.5723,0.2579,0.3333,0.1887,0.3836,0.2893,0.9937,64.9510875055722
0.2013,0.3836,0.8868,0.1384,0.7799,0.2138,0.0189,0.7484,44.0003121322055
0.044,0.8428,0.4717,0.2516,0.7233,0.8616,0.4151,0.9497,17.7558573976911
0.3082,0.4214,0.9434,0.0252,0.3648,0.7044,0.6604,0.0755,28.6807267203229
0.7296,0.0189,0.9497,0.3836,0.5975,0.434,0.2579,0.1258,107.436912493097
0.8302,0.6164,0.5283,0.2201,0.8931,0.717,0.7421,0.1572,84.5005919666232
0.1761,0.1824,0.6667,0,0.4088,0.239,0.2956,0.434,31.4586362165093
0.8239,0.3208,0.0629,0.7044,0.0692,0.8491,0.1321,0.0818,124.551393186973
0.2516,0.4528,0.7296,0.239,0.1635,0.0314,0.5346,0.4528,42.5464658853444
0.3145,0.5094,0.3208,0.6352,0.6855,0.0063,0.1509,0.2579,65.6517552262589
0.1069,0.5849,0.7862,0.0755,0.6352,0.0818,0.5535,0.1132,23.6051218267427
0.1447,0.8679,0.3648,0.3145,0.0252,0.7107,0.9874,0.3585,20.0802076992121
0.6792,0.7233,0.4969,0.0818,0.8176,0.6478,0.3774,0.5031,79.3015449053773
0.7987,0.2642,0.8113,0.2579,0.9937,0.1824,0.8176,0.4151,107.484940946357
0.522,0.9182,0.3962,0.956,0.6604,0.8239,0.2453,0.3145,83.6710545660605
0.4277,0,0.2264,0.3019,0.522,0.1509,0.1887,0.5094,74.3452432382513
0.3019,0.3145,0.6289,0.9371,0.6164,0.1321,0.0314,0.4717,74.458968428617
0.9057,0.6918,0.1698,0.327,0.6101,0.0252,0.8302,0.0503,126.304054890565
0.6289,0.1006,0.5849,0.7484,0.6667,0.2013,0.1761,0,114.509283772333
0.3585,0.0629,0.9748,0.1509,0.3082,0.7358,0.0566,0.8994,51.9944299227866
0.7673,0.9434,0.8805,0.5786,0.2893,0.0126,0.4214,0.8616,154.61879378639
0.6101,0.7673,0.434,0.9811,0.8491,0.9811,0.7233,0.3899,78.4362682501091
0.4906,0.7799,0.9371,0.8113,0.2579,0.1698,0.4969,0.9686,96.2198559990885
0.0063,0.0755,0.4277,0.3459,0.4717,0.6792,0.5597,0.2327,14.540338694414
0.1321,0.9811,0.2013,0.7421,0.3459,0.283,0.3522,0.9748,39.3089275830712
0.195,0.6667,0.7107,0.5975,0.9623,0.6541,0.6981,1,34.1842651764356
0.8742,0.2013,0.0314,0.566,0.1761,0.956,0.195,0.195,119.230457140525
0.7107,0.8742,0.195,0.4277,0.2453,0.327,0.7358,0.5597,99.7213042294395
0.0692,0.2201,0.2516,0.7736,0.3774,0.7987,0.8742,0.7987,21.0236420443657
0.1698,0.3585,0.5157,0.9057,0.5472,0.3899,0.8679,0.0126,30.46205599092
0.9371,0.5597,0.2956,0.9623,0.5786,0.2642,0.6792,0.8742,188.252581586853
0.2579,0.7862,0.1195,0.5912,0.8113,0.8113,0.7673,0.0314,30.390631794809
0.761,0.5472,0.2075,0.2767,0.8428,0.7673,0.5031,0.0063,80.7720501429241
0,0.3019,0.3396,0.0629,0.956,0.4025,0.4906,0.6855,15.9210999967327
0.7044,0.2075,0.8428,0.0503,0.0314,0.1572,0.5975,0.2516,89.5447153786732
0.3208,0.9057,0.4843,0.5346,0.2327,0.2327,0.5472,0.805,55.9678266962296
0.0755,0.478,0.1509,0.9874,0.2264,0.4214,0.3648,0.2201,29.0049366004516
0.478,0.4277,0.6038,0.5849,0.7107,0.3711,0.0629,0.4214,88.0127446551326
0.4403,0.8176,0.7233,0.9748,0.0629,0.2075,0.3082,0.6792,92.4262539212098
0.5157,0.0818,0.2453,0.434,0.8805,0.0943,0.1006,0.4403,98.145564623813
0.7925,0.4906,0.9245,0.6792,0.4277,0.3459,0.6101,0.3522,124.833414235227
0.5975,0.9371,0.5031,0.4591,0.6226,0.9057,0.3145,0.239,71.1681300321559
0.8805,0.9748,0.1258,0.3711,0.434,0.7421,0.4465,0.4591,115.213705504913
0.7736,0.0503,0.4654,0.0063,0.6478,0.3774,0.7107,0.7547,94.235890446327
0.4214,0.3333,0.6604,0.5283,0,0.4403,0.7296,0.956,62.2659143227044
0.2893,0.3774,0.7925,0.3396,0.0755,0.9245,0.7484,0.3208,29.3947431118232
0.2327,0.7107,0.761,0.3082,0.7484,0.4151,0.6352,0.8553,37.0507605788223
0.805,0.5283,0.5975,0.0943,0.239,0.5094,0.0063,0.044,112.451183524939
0.6164,0.195,0.9811,0.3208,0.9686,0.8302,0.3585,0.5535,74.7033410663219
0.8868,0.2453,0.6792,0.8994,0.2516,0.6352,0.7736,0.1006,124.921140518019
0.5094,0.0126,0.7987,0.6918,0.1572,0.6981,0.4088,0.7925,79.1219215893758
0.8113,0.1887,0.3899,0.6164,0.5346,0.5786,0.6415,0.9308,126.851656787884
0.3711,0.1698,0.7799,0.4528,0.4528,0.6415,0.9245,0.0252,38.450512695195
0.566,0.4717,0.5346,0.4906,0.0566,0.5472,0.5723,0.9874,83.6086226019374
0.4088,0.4403,0.478,0.7862,0.9748,0.1195,0.6289,0.0377,64.6103090899696
0.3774,0.8868,0.9057,0.8679,0.9497,0.7736,0.1698,0.3962,64.0553032177047
0.8428,0.3711,0.1887,0.5031,0.478,0.8176,0.478,0.8491,119.411439997117
0.3459,0.8239,0.566,0.6667,0.5849,0.6226,0.1069,0.3082,58.9800923861461
0.5912,0.0063,0.7484,0.9434,0.3711,0.6164,0.4843,0.2013,90.748090252218
0.8616,0.6604,0.4465,0.7358,0.566,0.0629,0.0503,0.566,206.192304332624
0.8176,0.1132,0.7547,0.8616,0.1824,0.2516,0.9748,0.5975,131.619934965376
0.4528,0.6415,0.1384,0.8553,0.7296,0.9182,0.5912,0.0943,55.6368686237331
0.1635,0.1069,0.1635,0.1887,0.9119,0.9434,0.6541,0.8176,21.5738750427198
0.8679,0.8931,0.2767,0.0566,0.7673,0.6855,0.8491,0.9623,93.746581606265
0.7547,0.8994,0.7673,0.7925,0.5283,0.9748,0.0755,0.7044,128.641647316241
0.6981,0.3962,0.1321,0.4717,0.9434,0.4654,0.0881,0.7862,128.836249350573
0.1195,0.0314,0.3019,0.5723,0.8553,0.1887,0.6164,0.5849,30.7504010410578
0.9811,0.283,0.8742,0.7547,0.5031,0.1006,0.717,0.2264,171.125988940534
0.1006,0.1447,0.6164,0.805,0.0818,0.673,0.2516,0.8805,32.2947485489917
0.9434,0.717,0.4025,0.4465,0.3333,0.3585,0.0126,0.1384,174.777500797539
