"x1","x2","x3","x4","y"
0.6075949,0.7974684,0.2405063,0.5189873,0.728173146959446
0.1898734,0.443038,0.0253165,0.8481013,0.663100241477751
0.5316456,0.7088608,0.0886076,0.0379747,0.528774792887958
0.5949367,0.2531646,0.6455696,0.721519,0.233629493470637
0.4303797,0.1392405,0.3164557,0.3670886,0.316226245016809
0.835443,0.6455696,0.2531646,0.9873418,0.650790308277336
0.3924051,0.3291139,0.3797468,0.4936709,0.394398875054082
0.5063291,0.9746835,0.2025316,0.4556962,0.812318363413654
0.9873418,0.4556962,0.6962025,0.1392405,0.276287092290297
0.6962025,0.2405063,0,0.4303797,0.562020037610131
0.9240506,0.2658228,0.278481,0.835443,0.423043551491348
0.1012658,0.1265823,0.6075949,0.4683544,0.185780825585724
0.3670886,0.8101266,0.4683544,0.7468354,0.622524153154893
0.8987342,0.9240506,0.6329114,0.0886076,0.523533497664833
0.6835443,0.1012658,0.8101266,0.8607595,0.128652122157889
0.1518987,0.8481013,0.1518987,0.5822785,0.784518946144304
0.7848101,0.7468354,0.9367089,0.6962025,0.327239050974631
0.7088608,0.6075949,0.3291139,0,0.364008534861948
0.3037975,0.5316456,0.3417722,0.9113924,0.538535307933308
0.8227848,0.9873418,0.556962,0.7974684,0.67009847243854
0.3164557,0.2151899,0.7848101,0.5316456,0.165123847858172
0.0886076,0.4683544,0.2151899,0.7088608,0.571502341851075
0.6582278,0.7341772,0.5949367,0.2658228,0.483171413719163
0.5822785,0.4303797,0.7721519,0.3797468,0.247204078604312
0.4683544,0.2911392,0.1392405,0.1012658,0.320842109326937
0.6329114,0.0253165,0.164557,0.9367089,0.354044065890398
0.1265823,0.3164557,0.8227848,0.9746835,0.190323648092138
0,0.1898734,0.3544304,0.6708861,0.335762296433284
0.3544304,1,0.6835443,0.3291139,0.571141619359078
0.5696203,0.9113924,0.2911392,0.6455696,0.757657704972765
0.2531646,0.7721519,0.7088608,0.9493671,0.465842459539628
0.8860759,0.4810127,0.9746835,0.4810127,0.19348913298075
0.8481013,0.8227848,0.7974684,0.0253165,0.310174032827723
0.9746835,0.164557,0.1772152,0.7848101,0.423041799797831
0.9113924,0.7848101,0.0379747,0.3544304,0.804348701099682
0.9620253,0.5822785,0.5696203,0.5443038,0.435972533708471
0.7468354,0.1518987,0.721519,0.2025316,0.148524841742487
0.6708861,0.9620253,0.4177215,0.5696203,0.723614853429175
0.4050633,0.9367089,0.1012658,0.8860759,0.837632722036797
0.721519,0.4050633,0.8734177,0.7594937,0.204122057844158
0.8101266,0.0379747,0.6708861,0.5063291,0.148258738487551
0.5189873,0.0886076,0.5063291,0.6075949,0.222209406061142
0.4810127,0.835443,0.9873418,0.8227848,0.346890308520701
0.2151899,0.1139241,0.2278481,0.0632911,0.115415779577678
0.8607595,0.2025316,0.1139241,0.2531646,0.465475200089095
0.1772152,0.0126582,0.5443038,0.3417722,0.145850446234696
0.7341772,0.8860759,0.5189873,0.9620253,0.637338134796407
0.0632911,0.721519,0.4050633,0.8101266,0.608326573285587
0.0506329,0.8987342,0.7594937,0.278481,0.356347898682795
0.443038,0.4936709,0.6202532,1,0.360581012749097
0.5443038,0.1772152,0.9240506,0.9240506,0.119233215638767
0.4556962,0,0.7468354,0.6835443,0.118520410964755
0.0126582,0.6708861,0.6582278,0.8734177,0.436089854356243
0.0253165,0.556962,0.1265823,0.4050633,0.617228812637123
0.4177215,0.6835443,0.5316456,0.1772152,0.383395771007659
0.0759494,0.2278481,0.4810127,0.0506329,0.0623813701315958
0.6202532,0.3417722,0.0506329,0.164557,0.509580693757596
0.2911392,0.8734177,0.8987342,0.4177215,0.39711946779596
0.3417722,0.6202532,0.0126582,0.6582278,0.751568656921486
0.4936709,0.5949367,0.8607595,0.3037975,0.26487514898372
0.1392405,0.7594937,0.3037975,0.1139241,0.361726635217115
0.2405063,0.278481,1,0.6202532,0.123591915627139
0.9493671,0.0632911,0.3924051,0.2911392,0.254657979890129
0.2658228,0.0759494,0.0759494,0.7341772,0.428526147871966
0.556962,0.5063291,0.4303797,0.2151899,0.408859787186427
0.7721519,0.3544304,0.1898734,0.3164557,0.513026230139488
0.9367089,0.6962025,0.835443,0.6329114,0.353300510682872
0.7974684,0.8607595,0.3670886,0.1518987,0.653593126854724
0.3291139,0.4177215,0.2658228,0.2405063,0.41329128554416
0.278481,0.5822785,0.3797468,0.0126582,0.185474798822622
0.2025316,0.8481013,0.9493671,0.1898734,0.21094707984269
0.8734177,0.4556962,0.3924051,0.8987342,0.466197352926977
0.164557,0.7341772,0.5696203,0.7721519,0.522561156443596
0.2278481,0.443038,0.6582278,0.443038,0.299103746992027
0.6455696,0.9493671,0.5443038,0.0759494,0.500298131804454
0.1139241,0.9620253,0.6329114,0.2278481,0.428039082229947
0.0379747,0.9113924,0.3670886,0.556962,0.715949183411687
1,0.4936709,0.3037975,0.3924051,0.535157025480438
0.7594937,0.0632911,0.5189873,0.5949367,0.208135115491176
0.3797468,0.8860759,0.0506329,0.1265823,0.692120916780877
0.6075949,0.2405063,0.7974684,0.5189873,0.170997028481331
0.1898734,0.0253165,0.443038,0.8481013,0.223335871050404
0.5316456,0.0886076,0.7088608,0.0379747,0.0611250279135742
0.5949367,0.6455696,0.2531646,0.721519,0.649933528293244
0.4303797,0.3164557,0.1392405,0.3670886,0.511199339825506
0.835443,0.2531646,0.6455696,0.9873418,0.234303807799462
0.3924051,0.3797468,0.3291139,0.4936709,0.451227653368889
0.5063291,0.2025316,0.9746835,0.4556962,0.110238182867902
0.9873418,0.6962025,0.4556962,0.1392405,0.535978675260687
0.6962025,0,0.2405063,0.4303797,0.297717201147972
0.9240506,0.278481,0.2658228,0.835443,0.437329348686225
0.1012658,0.6075949,0.1265823,0.4683544,0.676304848892424
0.3670886,0.4683544,0.8101266,0.7468354,0.254819656190211
0.8987342,0.6329114,0.9240506,0.0886076,0.223495787196549
0.6835443,0.8101266,0.1012658,0.8607595,0.794150425356474
0.1518987,0.1518987,0.8481013,0.5822785,0.128707899675144
0.7848101,0.9367089,0.7468354,0.6962025,0.538233933724703
0.7088608,0.3291139,0.6075949,0,0.137409914005403
0.3037975,0.3417722,0.5316456,0.9113924,0.327436416787969
0.8227848,0.556962,0.9873418,0.7974684,0.218879696697492
0.3164557,0.7848101,0.2151899,0.5316456,0.731383380196382
0.0886076,0.2151899,0.4683544,0.7088608,0.293647852653005
0.6582278,0.5949367,0.7341772,0.2658228,0.32997517569447
0.5822785,0.7721519,0.4303797,0.3797468,0.612965359134523
0.4683544,0.1392405,0.2911392,0.1012658,0.190504457486649
0.6329114,0.164557,0.0253165,0.9367089,0.509979981665843
0.1265823,0.8227848,0.3164557,0.9746835,0.707427935254362
0,0.3544304,0.1898734,0.6708861,0.518870043933631
0.3544304,0.6835443,1,0.3291139,0.236903522833528
0.5696203,0.2911392,0.9113924,0.6455696,0.152512697874249
0.2531646,0.7088608,0.7721519,0.9493671,0.394555369760926
0.8860759,0.9746835,0.4810127,0.4810127,0.699444289932538
0.8481013,0.7974684,0.8227848,0.0253165,0.285829288018602
0.9746835,0.1772152,0.164557,0.7848101,0.437328633005421
0.9113924,0.0379747,0.7848101,0.3544304,0.116686863074599
0.9620253,0.5696203,0.5822785,0.5443038,0.42169908308874
0.7468354,0.721519,0.1518987,0.2025316,0.705927888608134
0.6708861,0.4177215,0.9620253,0.5696203,0.176136455584831
0.4050633,0.1012658,0.9367089,0.8860759,0.0993779144466029
0.721519,0.8734177,0.4050633,0.7594937,0.688943877371976
0.8101266,0.6708861,0.0379747,0.5063291,0.762339284800636
0.5189873,0.5063291,0.0886076,0.6075949,0.661630432829058
0.4810127,0.9873418,0.835443,0.8227848,0.516582075308986
0.2151899,0.2278481,0.1139241,0.0632911,0.179970084398399
0.8607595,0.1139241,0.2025316,0.2531646,0.366713856042496
0.1772152,0.5443038,0.0126582,0.3417722,0.663514648745915
0.7341772,0.5189873,0.8860759,0.9620253,0.244914264303726
0.0632911,0.4050633,0.721519,0.8101266,0.265685250027511
0.0506329,0.7594937,0.8987342,0.278481,0.225913397911241
0.443038,0.6202532,0.4936709,1,0.502486216848831
0.5443038,0.9240506,0.1772152,0.9240506,0.808084124281327
0.4556962,0.7468354,0,0.6835443,0.807138190247198
0.0126582,0.6582278,0.6708861,0.8734177,0.421816315015114
0.0253165,0.1265823,0.556962,0.4050633,0.18198613116508
0.4177215,0.5316456,0.6835443,0.1772152,0.236172719437266
0.0759494,0.4810127,0.2278481,0.0506329,0.174669233451784
0.6202532,0.0506329,0.3417722,0.164557,0.214041985181815
0.2911392,0.8987342,0.8734177,0.4177215,0.425321278238811
0.3417722,0.0126582,0.6202532,0.6582278,0.15571788726289
0.4936709,0.8607595,0.5949367,0.3037975,0.550505880180632
0.1392405,0.3037975,0.7594937,0.1139241,0.0654870940452887
0.2405063,1,0.278481,0.6202532,0.796016244005838
0.9493671,0.3924051,0.0632911,0.2911392,0.608634319706834
0.2658228,0.0759494,0.0759494,0.7341772,0.428526147871966
0.556962,0.4303797,0.5063291,0.2151899,0.327787384854032
0.7721519,0.1898734,0.3544304,0.3164557,0.330565985931827
0.9367089,0.835443,0.6962025,0.6329114,0.509096148143612
0.7974684,0.3670886,0.8607595,0.1518987,0.162875483546406
0.3291139,0.2658228,0.4177215,0.2405063,0.25941751028887
0.3797468,0.5822785,0.278481,0.0126582,0.260285719536118
0.9493671,0.8481013,0.2025316,0.1898734,0.753930065854112
0.3924051,0.4556962,0.8734177,0.8987342,0.223774025507844
0.5696203,0.7341772,0.164557,0.7721519,0.736484536571339
0.6582278,0.443038,0.2278481,0.443038,0.547503235191486
0.5443038,0.9493671,0.6455696,0.0759494,0.403994288987667
0.6329114,0.9620253,0.1139241,0.2278481,0.816797942081773
0.3670886,0.9113924,0.0379747,0.556962,0.846636351960531
0.3037975,0.4936709,1,0.3924051,0.176086997027679
0.5189873,0.0632911,0.7594937,0.5949367,0.130737807555609
0.0506329,0.8860759,0.3797468,0.1265823,0.366273323133609
0.7974684,0.2405063,0.6075949,0.5189873,0.243047241314185
0.443038,0.0253165,0.1898734,0.8481013,0.340462344969574
0.7088608,0.0886076,0.5316456,0.0379747,0.115978405719296
0.2531646,0.6455696,0.5949367,0.721519,0.456814716520023
0.1392405,0.3164557,0.4303797,0.3670886,0.31541316341226
0.6455696,0.2531646,0.835443,0.9873418,0.165058092209405
0.3291139,0.3797468,0.3924051,0.4936709,0.414188685146936
0.9746835,0.2025316,0.5063291,0.4556962,0.270785338449141
0.4556962,0.6962025,0.9873418,0.1392405,0.168143660734404
0.2405063,0,0.6962025,0.4303797,0.122917759163713
0.2658228,0.278481,0.9240506,0.835443,0.145566692751043
0.1265823,0.6075949,0.1012658,0.4683544,0.690542563163144
0.8101266,0.4683544,0.3670886,0.7468354,0.487636398171515
0.9240506,0.6329114,0.8987342,0.0886076,0.237888813538552
0.1012658,0.8101266,0.6835443,0.8607595,0.501448694784888
0.8481013,0.1518987,0.1518987,0.5822785,0.42897270734981
0.7468354,0.9367089,0.7848101,0.6962025,0.516376910002138
0.6075949,0.3291139,0.7088608,0,0.0956078666610894
0.5316456,0.3417722,0.3037975,0.9113924,0.451599114223072
0.9873418,0.556962,0.8227848,0.7974684,0.290407579820278
0.2151899,0.7848101,0.3164557,0.5316456,0.681476861392419
0.4683544,0.2151899,0.0886076,0.7088608,0.501351972273454
0.7341772,0.5949367,0.6582278,0.2658228,0.375524436669965
0.4303797,0.7721519,0.5822785,0.3797468,0.520974333403552
0.2911392,0.1392405,0.4683544,0.1012658,0.103512890187466
0.0253165,0.164557,0.6329114,0.9367089,0.20390885736537
0.3164557,0.8227848,0.1265823,0.9746835,0.789329355730108
0.1898734,0.3544304,0,0.6708861,0.62738996801739
1,0.6835443,0.3544304,0.3291139,0.611265186116092
0.9113924,0.2911392,0.5696203,0.6455696,0.283948712379021
0.7721519,0.7088608,0.2531646,0.9493671,0.683085014230513
0.4810127,0.9746835,0.8860759,0.4810127,0.473787618262216
0.8227848,0.7974684,0.8481013,0.0253165,0.267049859920149
0.164557,0.1772152,0.9746835,0.7848101,0.106990456524616
0.7848101,0.0379747,0.9113924,0.3544304,0.0892179826781714
0.5822785,0.5696203,0.9620253,0.5443038,0.231840817232582
0.1518987,0.721519,0.7468354,0.2025316,0.237395801176
0.9620253,0.4177215,0.6708861,0.5696203,0.295583789278865
0.9367089,0.1012658,0.4050633,0.8860759,0.272831907500793
0.4050633,0.8734177,0.721519,0.7594937,0.516011895096846
0.0379747,0.6708861,0.8101266,0.5063291,0.337023914014137
0.0886076,0.5063291,0.5189873,0.6075949,0.416080867233546
0.835443,0.9873418,0.4810127,0.8227848,0.707600951671528
0.1139241,0.2278481,0.2151899,0.0632911,0.124466979216107
0.2025316,0.1139241,0.8607595,0.2531646,0.0742147581589648
0.0126582,0.5443038,0.1772152,0.3417722,0.53250981619938
0.8860759,0.5189873,0.7341772,0.9620253,0.315112339979102
0.721519,0.4050633,0.0632911,0.8101266,0.623634266134248
0.8987342,0.7594937,0.0506329,0.278481,0.786942943340663
0.4936709,0.6202532,0.443038,1,0.531614474662239
0.1772152,0.9240506,0.5443038,0.9240506,0.643561687053369
0,0.7468354,0.4556962,0.6835443,0.591085031783088
0.6708861,0.6582278,0.0126582,0.8734177,0.769350595830246
0.556962,0.1265823,0.0253165,0.4050633,0.478154398031125
0.6835443,0.5316456,0.4177215,0.1772152,0.432792051305445
0.2278481,0.4810127,0.0759494,0.0506329,0.289942063129012
0.3417722,0.0506329,0.6202532,0.164557,0.0910211140142344
0.8734177,0.8987342,0.2911392,0.4177215,0.75033379419547
0.6202532,0.0126582,0.3417722,0.6582278,0.260396578834278
0.5949367,0.8607595,0.4936709,0.3037975,0.616505232657683
0.7594937,0.3037975,0.1392405,0.1139241,0.433859598575079
0.278481,1,0.2405063,0.6202532,0.810089455372379
0.0632911,0.3924051,0.9493671,0.2911392,0.107126066701232
0.0759494,0.0759494,0.2658228,0.7341772,0.325244124505197
0.5063291,0.4303797,0.556962,0.2151899,0.293008318593324
0.3544304,0.1898734,0.7721519,0.3164557,0.141157115836828
0.6962025,0.835443,0.9367089,0.6329114,0.372932438894904
0.8607595,0.3670886,0.7974684,0.1518987,0.190312498837872
0.4177215,0.2658228,0.3291139,0.2405063,0.320904006770674
0.3797468,0.5822785,0.0126582,0.278481,0.685148377354728
0.9493671,0.8481013,0.1898734,0.2025316,0.761178554587237
0.3924051,0.4556962,0.8987342,0.8734177,0.213764893465754
0.5696203,0.7341772,0.7721519,0.164557,0.316797630919207
0.6582278,0.443038,0.443038,0.2278481,0.391008780877736
0.5443038,0.9493671,0.0759494,0.6455696,0.848430378152467
0.6329114,0.9620253,0.2278481,0.1139241,0.710802296797403
0.3670886,0.9113924,0.556962,0.0379747,0.310853854141318
0.3037975,0.4936709,0.3924051,1,0.487862860036271
0.5189873,0.0632911,0.5949367,0.7594937,0.18123516175044
0.0506329,0.8860759,0.1265823,0.3797468,0.767565721101133
0.7974684,0.2405063,0.5189873,0.6075949,0.283481616323566
0.443038,0.0253165,0.8481013,0.1898734,0.0670108588388919
0.7088608,0.0886076,0.0379747,0.5316456,0.45636970600512
0.2531646,0.6455696,0.721519,0.5949367,0.382904750808981
0.1392405,0.3164557,0.3670886,0.4303797,0.373957230607624
0.6455696,0.2531646,0.9873418,0.835443,0.122295195525544
0.3291139,0.3797468,0.4936709,0.3924051,0.34687512990011
0.9746835,0.2025316,0.4556962,0.5063291,0.295075087535958
0.4556962,0.6962025,0.1392405,0.9873418,0.731226828270892
0.2405063,0,0.4303797,0.6962025,0.217173487806142
0.2658228,0.278481,0.835443,0.9240506,0.173013811634801
0.1265823,0.6075949,0.4683544,0.1012658,0.19884299731353
0.8101266,0.4683544,0.7468354,0.3670886,0.278735202752124
0.9240506,0.6329114,0.0886076,0.8987342,0.725546190474612
0.1012658,0.8101266,0.8607595,0.6835443,0.397977934442891
0.8481013,0.1518987,0.5822785,0.1518987,0.188901007320316
0.7468354,0.9367089,0.6962025,0.7848101,0.567360213660464
0.6075949,0.3291139,0,0.7088608,0.616169107967047
0.5316456,0.3417722,0.9113924,0.3037975,0.154060526924475
0.9873418,0.556962,0.7974684,0.8227848,0.302588719601812
0.2151899,0.7848101,0.5316456,0.3164557,0.501549479514175
0.4683544,0.2151899,0.7088608,0.0886076,0.0921443818982087
0.7341772,0.5949367,0.2658228,0.6582278,0.615987013958832
0.4303797,0.7721519,0.3797468,0.5822785,0.647243753514155
0.2911392,0.1392405,0.1012658,0.4683544,0.439697287396503
0.0253165,0.164557,0.9367089,0.6329114,0.110567551682479
0.3164557,0.8227848,0.9746835,0.1265823,0.173297206094479
0.1898734,0.3544304,0.6708861,0,0.0506982186951602
1,0.6835443,0.3291139,0.3544304,0.625942553278816
0.9113924,0.2911392,0.6455696,0.5696203,0.249346341401313
0.7721519,0.7088608,0.9493671,0.2531646,0.285762310498822
0.4810127,0.9746835,0.4810127,0.8860759,0.701425394297413
0.8227848,0.7974684,0.0253165,0.8481013,0.817000161793872
0.164557,0.1772152,0.7848101,0.9746835,0.1569982900961
0.7848101,0.0379747,0.3544304,0.9113924,0.267084868863525
0.5822785,0.5696203,0.5443038,0.9620253,0.444446159142009
0.1518987,0.721519,0.2025316,0.7468354,0.71190396235951
0.9620253,0.4177215,0.5696203,0.6708861,0.346883106444548
0.9367089,0.1012658,0.8860759,0.4050633,0.108831765253401
0.4050633,0.8734177,0.7594937,0.721519,0.49379546119872
0.0379747,0.6708861,0.5063291,0.8101266,0.522511685294413
0.0886076,0.5063291,0.6075949,0.5189873,0.360991074875724
0.835443,0.9873418,0.8227848,0.4810127,0.521394489430496
0.1139241,0.2278481,0.0632911,0.2151899,0.321988243760276
0.2025316,0.1139241,0.2531646,0.8607595,0.353293989825
0.0126582,0.5443038,0.3417722,0.1772152,0.262984640991139
0.8860759,0.5189873,0.9620253,0.7341772,0.213850783290368
0.721519,0.4050633,0.8101266,0.0632911,0.14089532311459
0.8987342,0.7594937,0.278481,0.0506329,0.600988312119832
0.4936709,0.6202532,1,0.443038,0.233228903544294
0.1772152,0.9240506,0.9240506,0.5443038,0.42126176750243
0,0.7468354,0.6835443,0.4556962,0.429850890174599
0.6708861,0.6582278,0.8734177,0.0126582,0.15610459315918
0.556962,0.1265823,0.4050633,0.0253165,0.121866251709179
0.6835443,0.5316456,0.1772152,0.4177215,0.624358658562418
0.2278481,0.4810127,0.0506329,0.0759494,0.334851173375404
0.3417722,0.0506329,0.164557,0.6202532,0.364213464366137
0.8734177,0.8987342,0.4177215,0.2911392,0.686390463357939
0.6202532,0.0126582,0.6582278,0.3417722,0.138994007673501
0.5949367,0.8607595,0.3037975,0.4936709,0.727433996516275
0.7594937,0.3037975,0.1139241,0.1392405,0.467100541287396
0.278481,1,0.6202532,0.2405063,0.529249286706489
0.0632911,0.3924051,0.2911392,0.9493671,0.487462928342664
0.0759494,0.0759494,0.7341772,0.2658228,0.079732689271605
0.5063291,0.4303797,0.2151899,0.556962,0.549652071387373
0.3544304,0.1898734,0.3164557,0.7721519,0.359678639065403
0.6962025,0.835443,0.6329114,0.9367089,0.546077026846412
0.8607595,0.3670886,0.1518987,0.7974684,0.553266881269659
0.4177215,0.2658228,0.2405063,0.3291139,0.412860971907208
0.3797468,0.278481,0.5822785,0.0126582,0.0804319993629355
0.9493671,0.2025316,0.8481013,0.1898734,0.13566656661145
0.3924051,0.8734177,0.4556962,0.8987342,0.66352571784337
0.5696203,0.164557,0.7341772,0.7721519,0.168737456930219
0.6582278,0.2278481,0.443038,0.443038,0.309965530935498
0.5443038,0.6455696,0.9493671,0.0759494,0.143660886190952
0.6329114,0.1139241,0.9620253,0.2278481,0.0826207216589388
0.3670886,0.0379747,0.9113924,0.556962,0.0901998563828596
0.3037975,1,0.4936709,0.3924051,0.687203066524147
0.5189873,0.7594937,0.0632911,0.5949367,0.787597951688452
0.0506329,0.3797468,0.8860759,0.1265823,0.0536330026564827
0.7974684,0.6075949,0.2405063,0.5189873,0.635089484327519
0.443038,0.1898734,0.0253165,0.8481013,0.524123767840234
0.7088608,0.5316456,0.0886076,0.0379747,0.501009634817525
0.2531646,0.5949367,0.6455696,0.721519,0.399804552534324
0.1392405,0.4303797,0.3164557,0.3670886,0.437672490860944
0.6455696,0.835443,0.2531646,0.9873418,0.74256219254583
0.3291139,0.3924051,0.3797468,0.4936709,0.42839789744057
0.9746835,0.5063291,0.2025316,0.4556962,0.600654695682015
0.4556962,0.9873418,0.6962025,0.1392405,0.435308873723797
0.2405063,0.6962025,0,0.4303797,0.775538111403801
0.2658228,0.9240506,0.278481,0.835443,0.768802435015757
0.1265823,0.1012658,0.6075949,0.4683544,0.178223980589298
0.8101266,0.3670886,0.4683544,0.7468354,0.373848133505087
0.9240506,0.8987342,0.6329114,0.0886076,0.514723874513293
0.1012658,0.6835443,0.8101266,0.8607595,0.359645926627986
0.8481013,0.1518987,0.1518987,0.5822785,0.42897270734981
0.7468354,0.7848101,0.9367089,0.6962025,0.346693175261376
0.6075949,0.7088608,0.3291139,0,0.376674231460628
0.5316456,0.3037975,0.3417722,0.9113924,0.408763602449654
0.9873418,0.8227848,0.556962,0.7974684,0.581828267068787
0.2151899,0.3164557,0.7848101,0.5316456,0.19852824802022
0.4683544,0.0886076,0.2151899,0.7088608,0.359505543651462
0.7341772,0.6582278,0.5949367,0.2658228,0.445907212452764
0.4303797,0.5822785,0.7721519,0.3797468,0.31214549957201
0.2911392,0.4683544,0.1392405,0.1012658,0.342957271325375
0.0253165,0.6329114,0.164557,0.9367089,0.688759394901247
0.3164557,0.1265823,0.8227848,0.9746835,0.131945393095517
0.1898734,0,0.3544304,0.6708861,0.247670746237296
1,0.3544304,0.6835443,0.3291139,0.25681360114541
0.9113924,0.5696203,0.2911392,0.6455696,0.588376606010209
0.7721519,0.2531646,0.7088608,0.9493671,0.209161647836539
0.4810127,0.8860759,0.9746835,0.4810127,0.374552203787771
0.8227848,0.8481013,0.7974684,0.0253165,0.31501076051725
0.164557,0.9746835,0.1772152,0.7848101,0.824639268353141
0.7848101,0.9113924,0.0379747,0.3544304,0.845064802835652
0.5822785,0.9620253,0.5696203,0.5443038,0.64752260657692
0.1518987,0.7468354,0.721519,0.2025316,0.259099700476125
0.9620253,0.6708861,0.4177215,0.5696203,0.573745561217127
0.9367089,0.4050633,0.1012658,0.8860759,0.603152223124882
0.4050633,0.721519,0.8734177,0.7594937,0.346349935863692
0.0379747,0.8101266,0.6708861,0.5063291,0.491089601239303
0.0886076,0.5189873,0.5063291,0.6075949,0.430306017005495
0.835443,0.4810127,0.9873418,0.8227848,0.190523518275186
0.1139241,0.2151899,0.2278481,0.0632911,0.118306828674137
0.2025316,0.8607595,0.1139241,0.2531646,0.713113748505241
0.0126582,0.1772152,0.5443038,0.3417722,0.173907393602107
0.8860759,0.7341772,0.5189873,0.9620253,0.553381238918244
0.721519,0.0632911,0.4050633,0.8101266,0.255636897205922
0.8987342,0.0506329,0.7594937,0.278481,0.123838244214579
0.4936709,0.443038,0.6202532,1,0.334190677573678
0.1772152,0.5443038,0.9240506,0.9240506,0.239197092746272
0,0.4556962,0.7468354,0.6835443,0.274508230964948
0.6708861,0.0126582,0.6582278,0.8734177,0.145850377334536
0.556962,0.0253165,0.1265823,0.4050633,0.364985947598078
0.6835443,0.4177215,0.5316456,0.1772152,0.311143071068083
0.2278481,0.0759494,0.4810127,0.0506329,0.0601972476731939
0.3417722,0.6202532,0.0506329,0.164557,0.578367687845983
0.8734177,0.2911392,0.8987342,0.4177215,0.154949682217189
0.6202532,0.3417722,0.0126582,0.6582278,0.615769111619323
0.5949367,0.4936709,0.8607595,0.3037975,0.22882648647769
0.7594937,0.1392405,0.3037975,0.1139241,0.264456359190298
0.278481,0.2405063,1,0.6202532,0.114607258576903
0.0632911,0.9493671,0.3924051,0.2911392,0.608419075213061
0.0759494,0.2658228,0.0759494,0.7341772,0.536085677629184
0.5063291,0.556962,0.4303797,0.2151899,0.425963608345679
0.3544304,0.7721519,0.1898734,0.3164557,0.705621472616165
0.6962025,0.9367089,0.835443,0.6329114,0.486610577495947
0.8607595,0.7974684,0.3670886,0.1518987,0.630156373899907
0.4177215,0.3291139,0.2658228,0.2405063,0.387356563348045
0.5822785,0.278481,0.3797468,0.0126582,0.16940085104529
0.8481013,0.2025316,0.9493671,0.1898734,0.107078167587843
0.4556962,0.8734177,0.3924051,0.8987342,0.695303800398002
0.7341772,0.164557,0.5696203,0.7721519,0.228812936872043
0.443038,0.2278481,0.6582278,0.443038,0.212172123775598
0.9493671,0.6455696,0.5443038,0.0759494,0.417732287807072
0.9620253,0.1139241,0.6329114,0.2278481,0.177634668794393
0.9113924,0.0379747,0.3670886,0.556962,0.260353155618773
0.4936709,1,0.3037975,0.3924051,0.780548089475427
0.0632911,0.7594937,0.5189873,0.5949367,0.559513287940972
0.8860759,0.3797468,0.0506329,0.1265823,0.565336833067291
0.2405063,0.6075949,0.7974684,0.5189873,0.319547093823008
0.0253165,0.1898734,0.443038,0.8481013,0.295333082693774
0.0886076,0.5316456,0.7088608,0.0379747,0.0702868403039087
0.6455696,0.5949367,0.2531646,0.721519,0.623085311852431
0.3164557,0.4303797,0.1392405,0.3670886,0.566068171065764
0.2531646,0.835443,0.6455696,0.9873418,0.538665632477756
0.3797468,0.3924051,0.3291139,0.4936709,0.45821153399264
0.2025316,0.5063291,0.9746835,0.4556962,0.193027684490676
0.6962025,0.9873418,0.4556962,0.1392405,0.645118258359805
0,0.6962025,0.2405063,0.4303797,0.639719584504746
0.278481,0.9240506,0.2658228,0.835443,0.77396268456189
0.6075949,0.1012658,0.1265823,0.4683544,0.410650644093509
0.4683544,0.3670886,0.8101266,0.7468354,0.213348945676726
0.6329114,0.8987342,0.9240506,0.0886076,0.278729077658426
0.8101266,0.6835443,0.1012658,0.8607595,0.742522878853764
0.1518987,0.1518987,0.8481013,0.5822785,0.128707899675144
0.9367089,0.7848101,0.7468354,0.6962025,0.451285573388517
0.3291139,0.7088608,0.6075949,0,0.156918331543638
0.3417722,0.3037975,0.5316456,0.9113924,0.30852519896189
0.556962,0.8227848,0.9873418,0.7974684,0.340320195955473
0.7848101,0.3164557,0.2151899,0.5316456,0.485746772645649
0.2151899,0.0886076,0.4683544,0.7088608,0.237686337396852
0.5949367,0.6582278,0.7341772,0.2658228,0.356623799673038
0.7721519,0.5822785,0.4303797,0.3797468,0.509988592710853
0.1392405,0.4683544,0.2911392,0.1012658,0.216475228346935
0.164557,0.6329114,0.0253165,0.9367089,0.753234112416809
0.8227848,0.1265823,0.3164557,0.9746835,0.327885026726805
0.3544304,0,0.1898734,0.6708861,0.325793472966744
0.6835443,0.3544304,1,0.3291139,0.139595554307369
0.2911392,0.5696203,0.9113924,0.6455696,0.253290484357051
0.7088608,0.2531646,0.7721519,0.9493671,0.18608676195871
0.9746835,0.8860759,0.4810127,0.4810127,0.655372159988406
0.7974684,0.8481013,0.8227848,0.0253165,0.294885535029701
0.1772152,0.9746835,0.164557,0.7848101,0.82884369659354
0.0379747,0.9113924,0.7848101,0.3544304,0.413973301589805
0.5696203,0.9620253,0.5822785,0.5443038,0.640744417247354
0.721519,0.7468354,0.1518987,0.2025316,0.714891248407368
0.4177215,0.6708861,0.9620253,0.5696203,0.275229722581626
0.1012658,0.4050633,0.9367089,0.8860759,0.18124657502208
0.8734177,0.721519,0.4050633,0.7594937,0.609746651698941
0.6708861,0.8101266,0.0379747,0.5063291,0.814843933833858
0.5063291,0.5189873,0.0886076,0.6075949,0.668049826924143
0.9873418,0.4810127,0.835443,0.8227848,0.250277893496733
0.2278481,0.2151899,0.1139241,0.0632911,0.179387498401933
0.1139241,0.8607595,0.2025316,0.2531646,0.641475964476367
0.5443038,0.1772152,0.0126582,0.3417722,0.506397488759419
