"x1","x2","x3","x4","x5","x6","x7","x8","y"
0.4051,0.2025,0.0253,0.3291,0.1899,0.1266,0.7848,0.7722,59.6004319405135
1,0.481,0.2911,0.6835,0.1646,0.2532,0.8987,0.9747,175.92231865151
0.9241,0.6329,0.8987,0.7848,0.3418,0.1772,0.9873,0.1266,138.752783506467
0.1392,0.7722,0.8101,0.6203,0.3544,0.4304,0.8861,0.6456,27.9285573251135
0.2152,0.2658,0.8861,0.1519,0.0759,0.3418,0.7215,0.7215,32.106896466839
0.8354,0.3924,0.8228,0.8861,0.1139,0.1139,0.481,0.5443,168.402408864367
0.8101,0.6962,0.1772,0.0759,0.0127,0.962,0.3671,0.6709,83.4065903965076
0.9494,0.1013,0.557,0.0253,0.6203,0.519,0.5316,0.8354,124.341102431598
0.0253,0.4304,0.4684,0,0.5063,0.7215,0.4051,0.2532,13.6082168096279
0.4684,0.2785,0.5823,0.6582,0.5443,1,0.0127,0.5696,71.8279127590103
0.8228,0.0633,0.4051,0.3165,0.443,0.2658,0.0253,0.2785,148.774927461848
0.3291,0.7342,0.4177,0.7342,0.0633,0.7595,0.9367,0.8481,43.924866018392
0.7595,0.6203,0.1392,0.7089,0.6835,0.4937,0.7722,0.5316,110.937171315254
0.8861,0.3165,0.7722,0.481,0.962,0.9367,0.7595,0.8608,107.1062835439
0.7848,0.3671,0.2152,0.1646,0.8861,0.7468,0.0506,0.9114,116.738852908843
0.1646,0.3291,0.6962,0.7215,0.4937,0.1519,0.1646,0.0506,40.7783666992216
0.6203,0.443,0.6329,0.1139,0.6962,0.0506,0.962,0.7975,81.6328198538885
0.2785,0.5823,0.8608,0.6709,0.8354,0.9114,0.443,0.7848,41.9344267170046
0.481,0.1266,0.7975,0.3924,0.0253,0.2152,0.6329,0.1646,64.8286576894871
0.7215,0.1392,0.3418,0.7595,0.2025,0.5949,0.2405,0.7089,130.692579812447
0.443,0.4177,0.2532,0.9873,0.3291,0.481,0.1266,0.8734,96.1804561910356
0.4177,0.962,0.9873,0.6329,0.7342,0.7342,0.6709,0.3797,52.3187909208357
0.3924,0.8228,0.1646,0.8987,0.2911,0.3544,0.0633,0.038,76.0282750525167
0.5063,0.9367,0.2025,0.2532,0.2152,0.9241,0.519,0.2152,48.4714687330414
0.0127,0.6835,0.6835,0.5443,0.1266,0.5316,0.038,0.7342,24.1186014462882
0.6329,0.8861,0.0127,0.7468,0.9747,0.443,0.4937,0.4937,102.504608964681
0.8734,0.7595,0.7215,0.1266,0.1772,0.6962,0.5696,0.1013,90.9377670717912
0.8608,0.1646,0.6203,0.6962,0.2785,0.7975,0.3544,0.1899,124.641506870956
0.0759,0.2152,0.962,0.962,0.8481,0.6203,0.5063,0.6203,27.5136557553768
0.2911,0.2911,0.1899,0.4557,0.1519,0.6456,0.9747,0.3291,33.2412909502312
0.0506,0.7468,0.8734,0.3544,0.9114,0.8354,0.2278,0.4177,19.0673497144162
0.1772,0.8608,0.9494,0.5316,0.2278,0.2405,0.3924,0.8861,41.0691516325282
0.038,0.8101,0.0759,0.7722,0.6582,0.9873,0.6203,0.3165,17.2440508580341
0.2405,0.7089,1,0.4684,0.4684,0.0633,0.5949,0.2025,41.2203330883199
0.6709,0.5443,0.443,0.8228,0.2405,0,0.6076,0.6329,127.790806143959
0.4304,0.557,0.7595,0.1772,0.4557,0.6076,0.9241,0.481,43.0011350433933
0.3544,0.3038,0.3038,0.9494,0.6329,0.038,0.3797,0.443,74.1239981090762
0.5823,0.0253,0.481,0.9367,0.3924,0.9494,0.6456,0.7468,81.9150978094738
0.2278,0.0127,0.6076,0.3797,0.6456,0.7089,1,0.6582,27.9817284789263
0.0886,0.9494,0.5443,0.443,0.1013,0.2911,0.1139,0.4684,30.7381740359147
0.4937,0.4557,0.0886,0.0759,0.3418,0.0886,0.4177,0.8734,77.2760230872209
0.4304,0.8481,0.0506,0.962,0.6962,0.5949,0.5823,0.5316,68.9274698165886
0.8734,0.9747,0.1013,0.6962,0.8481,0.8987,0.7722,0.481,109.770305907469
0.519,0.5696,0.2405,0.4557,0.8228,0.7848,0.1646,0.8228,78.1253128336992
0.2785,0.2025,0.4937,0.1392,0.2152,0.4684,0.5443,0.8101,38.7758162219601
0.6456,0.6962,0.038,0.2658,0.5443,0.3544,0.8481,0.0886,72.1622713319872
0.2152,0.5443,0.4304,0.0127,0.8734,0.2532,0.5063,0.9367,35.5082165558774
0.9241,0.2532,0.5316,0.0886,0.7975,0.5063,0.8228,0,94.6324006188588
0.7975,0.3671,0.7089,0.9241,0.8608,0.0759,0.8734,0.7975,148.412478119746
0.8608,0.7089,0.5696,0.3418,0.7342,0.7215,0.2278,0.8608,132.404673918028
0.9114,0.557,0.7468,0.5949,0.3165,0.6582,0.2785,0.7468,157.00334860995
0.0506,0.6456,0.8481,0.2911,0.8101,0.9747,0.5696,0.3038,14.4607481270921
0.3038,0.1139,0.2658,0.0253,0.6582,0.6456,0.8861,0.5949,30.1297995253402
0.3671,0.7722,0.6582,0,0.4304,0.9241,0.6329,0.3797,30.537094729109
1,0.6076,0.3671,0.1519,0.7468,0.8481,0.6582,0.557,107.499958398719
0.4051,0,0.3797,0.519,0.2911,0.2278,0.8987,0.3165,54.2131049008478
0.3418,0.5949,0.9747,0.9367,0.1772,0.5316,0.4051,0.0506,55.5210667089641
0.2025,0.1519,0.1519,0.8101,0.5823,0.1519,0.3038,0.7848,51.1802264002305
0.8101,0.519,0.8354,0.9873,0.1013,0.1899,0.6709,0.7089,156.78355576445
0.557,0.7975,0.5063,0.4051,0.9494,0.1772,0.3671,0.5696,92.8003171468624
0.5949,0.9114,0.1139,0.2405,0.1392,0.2405,0.0127,0.7595,110.371165065434
0.0127,0.3165,0.6709,0.5823,0.6835,0.8734,0.0886,0.8987,21.2562840756918
0.8354,0.1266,0.2278,0.3924,0.4557,0.0506,0.557,0.038,127.731480929879
0.8481,0.3038,0.9241,0.2278,0.2785,1,0.4684,0.5823,89.7372814159338
0.4177,0.7342,0.9367,0.0633,0.9114,0.4051,0.9747,0.7722,45.5050560957925
0.5696,0.3797,0.3924,0.6835,0.557,0.4557,0.1899,1,111.205875676128
0.1392,0.5316,0.1266,0.3544,0,0.4937,0.1013,0.3671,31.6540667637145
0.2658,0.6835,0.9114,0.5063,0.0759,0.1139,0.0759,0.519,58.4065586448237
0.0886,0.0633,0.3291,0.1772,0.8354,0.3418,0.3797,0.7215,25.2013925731485
0.2278,0.7468,0.7848,0.7595,0.1519,0.8354,0.8101,0.6076,33.1096740911528
0.2911,0.9873,0.7342,0.4304,0.7089,0.3797,0.4557,0.2532,43.9269208796218
0.9747,0.962,0.6456,0.3038,0.2532,0.5696,0.3291,0.9873,159.812720769615
0.6076,0.6582,0.2785,0.1139,0.4177,0,0.3165,0.9241,106.284217519497
0.5063,0.9367,0.3165,0.6076,0.1899,0.9873,0.8608,0.4177,51.9599470394804
0.5823,0.1013,0,0.8228,0.3038,0.519,0.6835,0.4304,85.8270135850015
0.1013,0.2658,0.0633,0.557,0.2025,0.038,0.2025,0.2658,33.7744504073942
0.1899,0.8987,0.4557,0.9494,0.3291,0.9114,0.1392,0.6709,41.4804778692178
0.038,0.1899,0.3544,0.3671,0.0886,0.6076,0.7848,0.9494,18.135975184011
0.0633,0.4937,0.519,0.8987,0.2658,0.7975,0.0253,0.1392,26.9162298011525
0.2405,0.3418,0.5949,1,0.4684,0.6709,0.3924,0.4051,45.3705250276486
0.3291,0.4051,0.0253,0.7722,0.7848,0.2025,0.1266,0.1899,66.5112527275686
0.6835,1,0.2911,0.9747,0.8987,0.481,0.2532,0.1646,123.597187115773
0.7848,0.9241,0.8987,0.1266,0.9873,0.6329,0.1772,0.3418,102.573602360528
0.6203,0.1392,0.8101,0.6456,0.8861,0.7722,0.4304,0.3544,84.2220898053765
0.1519,0.2152,0.8861,0.7215,0.7215,0.2658,0.3418,0.0759,35.0977031371521
0.8861,0.8354,0.8228,0.5443,0.481,0.3924,0.1139,0.1139,156.964733335652
0.0759,0.8101,0.1772,0.6709,0.3671,0.6962,0.962,0.0127,17.7860122376389
0.0253,0.9494,0.557,0.8354,0.5316,0.1013,0.519,0.6203,26.0117326031025
0,0.0253,0.4684,0.2532,0.4051,0.4304,0.7215,0.5063,15.1673012687102
0.6582,0.4684,0.5823,0.5696,0.0127,0.2785,1,0.5443,89.2869687397342
0.3165,0.8228,0.4051,0.2785,0.0253,0.0633,0.2658,0.443,56.1075337508452
0.7342,0.3291,0.4177,0.8481,0.9367,0.7342,0.7595,0.0633,93.4944804631334
0.7089,0.7595,0.1392,0.5316,0.7722,0.6203,0.4937,0.6835,103.511581098595
0.481,0.8861,0.7722,0.8608,0.7595,0.3165,0.9367,0.962,77.7923365973498
0.1646,0.7848,0.2152,0.9114,0.0506,0.3671,0.7468,0.8861,37.6794063316047
0.7215,0.1646,0.6962,0.0506,0.1646,0.3291,0.1519,0.4937,108.013948657085
0.1139,0.6203,0.6329,0.7975,0.962,0.443,0.0506,0.6962,38.9327884275469
0.6709,0.2785,0.8608,0.7848,0.443,0.5823,0.9114,0.8354,96.3783851243726
0.3924,0.481,0.7975,0.1646,0.6329,0.1266,0.2152,0.0253,58.6335683597895
0.7595,0.7215,0.3418,0.7089,0.2405,0.1392,0.5949,0.2025,125.401850771244
0.9873,0.443,0.2532,0.8734,0.1266,0.4177,0.481,0.3291,179.7469086461
0.6329,0.4177,0.9873,0.3797,0.6709,0.962,0.7342,0.7342,66.0564740593992
0.8987,0.3924,0.1646,0.038,0.0633,0.8228,0.3544,0.2911,94.4671282116157
0.2532,0.5063,0.2025,0.2152,0.519,0.9367,0.9241,0.2152,22.8053284271988
0.5443,0.0127,0.6835,0.7342,0.038,0.6835,0.5316,0.1266,72.1174695815302
0.7468,0.6329,0.0127,0.4937,0.4937,0.8861,0.443,0.9747,102.9846268285
0.1266,0.8734,0.7215,0.1013,0.5696,0.7595,0.6962,0.1772,17.6238702044946
0.6962,0.8608,0.6203,0.1899,0.3544,0.1646,0.7975,0.2785,87.3415686707167
0.962,0.0759,0.962,0.6203,0.5063,0.2152,0.6203,0.8481,179.750102691312
0.4557,0.2911,0.1899,0.3291,0.9747,0.2911,0.6456,0.1519,57.9307542916684
0.3544,0.0506,0.8734,0.4177,0.2278,0.7468,0.8354,0.9114,42.7189477874326
0.5316,0.1772,0.9494,0.8861,0.3924,0.8608,0.2405,0.2278,80.3681357339204
0.7722,0.038,0.0759,0.3165,0.6203,0.8101,0.9873,0.6582,78.7996708241447
0.4684,0.2405,1,0.2025,0.5949,0.7089,0.0633,0.4684,63.2513439285985
0.8228,0.6709,0.443,0.6329,0.6076,0.5443,0,0.2405,151.579667402701
0.1772,0.4304,0.7595,0.481,0.9241,0.557,0.6076,0.4557,30.0183700545166
0.9494,0.3544,0.3038,0.443,0.3797,0.3038,0.038,0.6329,196.503691377295
0.9367,0.5823,0.481,0.7468,0.6456,0.0253,0.9494,0.3924,157.087390034539
0.3797,0.2278,0.6076,0.6582,1,0.0127,0.7089,0.6456,66.169994853014
0.443,0.0886,0.5443,0.4684,0.1139,0.9494,0.2911,0.1013,50.689461681818
0.8734,0.4557,0.4177,0.0886,0.0886,0.0759,0.4937,0.3418,129.524503107662
0.5316,0.8481,0.5823,0.5949,0.0506,0.962,0.4304,0.6962,68.1548397316257
0.481,0.9747,0.7722,0.8987,0.1013,0.6962,0.8734,0.8481,68.7045316941744
0.8228,0.5696,0.1646,0.7848,0.2405,0.4557,0.519,0.8228,147.941372669477
0.8101,0.2025,0.5443,0.4684,0.4937,0.1392,0.2785,0.2152,142.538336864786
0.0886,0.6962,0.8481,0.3544,0.038,0.2658,0.6456,0.5443,24.3340351873143
0.9367,0.5443,0.5063,0.2532,0.4304,0.0127,0.2152,0.8734,193.460423360919
0,0.2532,0.8228,0.5063,0.5316,0.0886,0.9241,0.7975,18.90327366393
0.7975,0.3671,0.8734,0.0759,0.7089,0.9241,0.7975,0.8608,74.0483034228262
0.8608,0.7089,0.2278,0.7215,0.5696,0.3418,0.8608,0.7342,138.451085792401
0.7468,0.557,0.2785,0.6582,0.7468,0.5949,0.9114,0.3165,93.4628262738769
0.3038,0.6456,0.5696,0.9747,0.8481,0.2911,0.0506,0.8101,76.1740742279082
0.5949,0.1139,0.8861,0.6456,0.2658,0.0253,0.3038,0.6582,119.296223781891
0.3797,0.7722,0.6329,0.9241,0.6582,0,0.3671,0.4304,79.0594486991319
0.557,0.6076,0.6582,0.8481,0.3671,0.1519,1,0.7468,89.1555825447441
0.3165,0,0.8987,0.2278,0.3797,0.519,0.4051,0.2911,41.5233450071486
0.0506,0.5949,0.4051,0.5316,0.9747,0.9367,0.3418,0.1772,17.932374666423
0.7848,0.1519,0.3038,0.1519,0.1519,0.8101,0.2025,0.5823,97.6247198336228
0.7089,0.519,0.6709,0.1899,0.8354,0.9873,0.8101,0.1013,56.8228766041825
0.5696,0.7975,0.3671,0.1772,0.5063,0.4051,0.557,0.9494,78.1445989220834
0.7595,0.9114,0.0127,0.2405,0.1139,0.2405,0.5949,0.1392,100.018741121339
0.8987,0.3165,0.0886,0.8734,0.6709,0.5823,0.0127,0.6835,198.820758304834
0.038,0.1266,0.557,0.0506,0.2278,0.3924,0.8354,0.4557,15.45127688538
0.5823,0.3038,0.4684,1,0.9241,0.2278,0.8481,0.2785,92.0215561198703
0.7722,0.7342,0.9747,0.4051,0.9367,0.0633,0.4177,0.9114,146.16707311261
1,0.3797,0.1899,0.4557,0.3924,0.6835,0.5696,0.557,141.179802913252
0.3671,0.5316,0.1013,0.4937,0.1266,0.3544,0.1392,0,59.2672638628173
0.519,0.6835,0.0759,0.1139,0.9114,0.5063,0.2658,0.0759,62.290821514032
0.7215,0.0633,0.3797,0.3418,0.3291,0.1772,0.0886,0.8354,143.693341800999
0.6076,0.7468,0.8101,0.8354,0.7848,0.7595,0.2278,0.1519,93.5648378287539
0.2532,0.9873,0.4557,0.3797,0.7342,0.4304,0.2911,0.7089,44.8414957826868
0.9873,0.962,0.3291,0.5696,0.6456,0.3038,0.9747,0.2532,138.534786032059
0.9241,0.6582,0.3165,0,0.2785,0.1139,0.6076,0.4177,128.324679881159
0.4177,0.9367,0.8608,0.9873,0.3165,0.6076,0.5063,0.1899,64.6419334704692
0.4304,0.1013,0.6835,0.519,0,0.8228,0.5823,0.3038,49.8901425744598
0.2658,0.2658,0.2025,0.038,0.0633,0.557,0.1013,0.2025,36.5474523014603
0.6709,0.8987,0.1392,0.9114,0.4557,0.9494,0.1899,0.3291,105.106271445803
0.9494,0.1899,0.7848,0.6076,0.3544,0.3671,0.038,0.0886,182.996032009239
0.1392,0.4937,0.0253,0.7975,0.519,0.8987,0.0633,0.2658,32.1317178978335
0.4051,0.3418,0.3924,0.6709,0.5949,1,0.2405,0.4684,55.6560289047793
0.1899,0.4051,0.1266,0.2025,0.0253,0.7722,0.3291,0.7848,29.2865855999853
0.1646,1,0.2532,0.481,0.2911,0.9747,0.6835,0.8987,25.1169632677181
0.3418,0.9241,0.1772,0.6329,0.8987,0.1266,0.7848,0.9873,59.9759873238204
0.3544,0.1392,0.4304,0.7722,0.8101,0.6456,0.6203,0.8861,56.0872331949645
0.0759,0.2152,0.3418,0.2658,0.8861,0.7215,0.1519,0.7215,23.225746074148
0.1139,0.8354,0.1139,0.3924,0.8228,0.5443,0.8861,0.481,21.6827740130635
0.0127,0.8101,0.962,0.6962,0.1772,0.6709,0.0759,0.3671,22.1379402853041
0.6203,0.9494,0.519,0.1013,0.557,0.8354,0.0253,0.5316,76.692073914106
0.5063,0.0253,0.7215,0.4304,0.4684,0.2532,0,0.4051,94.4775277059936
0.5443,0.4684,1,0.2785,0.5823,0.5696,0.6582,0.0127,57.7432646186838
0.443,0.8228,0.2658,0.0633,0.4051,0.2785,0.3165,0.0253,56.0886302863015
0.0633,0.3291,0.7595,0.7342,0.4177,0.8481,0.7342,0.9367,21.3811023705787
0.6835,0.7595,0.4937,0.6203,0.1392,0.5316,0.7089,0.7722,99.7343794484872
0.962,0.8861,0.9367,0.3165,0.7722,0.8608,0.481,0.7595,123.74822548712
0.8861,0.7848,0.7468,0.3671,0.2152,0.9114,0.1646,0.0506,110.029997643844
0.4937,0.1646,0.1519,0.3291,0.6962,0.0506,0.7215,0.1646,66.9977247629209
0.6962,0.6203,0.0506,0.443,0.6329,0.7975,0.1139,0.962,111.364282918407
0.8354,0.2785,0.9114,0.5823,0.8608,0.7848,0.6709,0.443,106.998640525723
0.0253,0.481,0.2152,0.1266,0.7975,0.1646,0.3924,0.6329,20.7320227614473
0.2025,0.7215,0.5949,0.1392,0.3418,0.7089,0.7595,0.2405,23.0232732360861
0.3291,0.443,0.481,0.4177,0.2532,0.8734,0.9873,0.1266,30.6745677502896
0.7342,0.4177,0.7342,0.962,0.9873,0.3797,0.6329,0.6709,131.466230331934
0.2911,0.3924,0.3544,0.8228,0.1646,0.038,0.8987,0.0633,46.3477052637641
0.2152,0.5063,0.9241,0.9367,0.2025,0.2152,0.2532,0.519,52.5124970613284
0.1266,0.0127,0.5316,0.6835,0.6835,0.7342,0.5443,0.038,24.3955858940955
0.9747,0.6329,0.443,0.8861,0.0127,0.4937,0.7468,0.4937,161.335890538961
0.1772,0.8734,0.6962,0.7595,0.7215,0.1013,0.1266,0.5696,49.420756240921
0.2785,0.8608,0.7975,0.1646,0.6203,0.1899,0.6962,0.3544,38.3581156311484
0.8481,0.0759,0.6203,0.2152,0.962,0.6203,0.962,0.5063,90.6048063380465
0.1519,0.2911,0.6456,0.2911,0.1899,0.3291,0.4557,0.9747,33.1217769218318
0.9114,0.0506,0.8354,0.7468,0.8734,0.4177,0.3544,0.2278,160.798594770373
0.2278,0.1772,0.2405,0.8608,0.9494,0.8861,0.5316,0.3924,36.015131375734
0.6582,0.038,0.9873,0.8101,0.0759,0.3165,0.7722,0.6203,105.562305359191
0.4684,0.2405,0.0633,0.7089,1,0.2025,0.4684,0.5949,83.0984448435131
0.2405,0.6709,0,0.5443,0.443,0.6329,0.8228,0.6076,33.9548230457887
0.4557,0.4304,0.6076,0.557,0.7595,0.481,0.1772,0.9241,83.1804191409146
0.6329,0.3544,0.038,0.3038,0.3038,0.443,0.9494,0.3797,70.8536292409388
0.3924,0.5823,0.9494,0.0253,0.481,0.7468,0.9367,0.6456,34.7374538708804
0.6456,0.2278,0.7089,0.0127,0.6076,0.6582,0.3797,1,78.6406974311405
0.1013,0.0886,0.2911,0.9494,0.5443,0.4684,0.443,0.1139,29.1241988205333
0.3418,0.4937,0.0886,0.0886,0.0759,0.4177,0.4557,0.8734,47.451900551673
0.6962,0.4304,0.0506,0.5949,0.962,0.5823,0.8481,0.5316,90.062429888221
0.8481,0.8734,0.1013,0.8987,0.6962,0.7722,0.9747,0.481,113.241564064664
0.8228,0.519,0.2405,0.7848,0.4557,0.1646,0.5696,0.8228,160.690465005801
0.2152,0.2785,0.4937,0.4684,0.1392,0.5443,0.2025,0.8101,42.3817200773298
0.5443,0.6456,0.038,0.3544,0.2658,0.8481,0.6962,0.0886,52.3069985694794
0.8734,0.2152,0.4304,0.2532,0.0127,0.5063,0.5443,0.9367,126.795516837128
0.7975,0.9241,0.5316,0.5063,0.0886,0.8228,0.2532,0,102.828453886503
0.8608,0.7975,0.7089,0.0759,0.9241,0.8734,0.3671,0.7975,98.0345459510281
0.7342,0.8608,0.5696,0.7215,0.3418,0.2278,0.7089,0.8608,128.154348551684
0.3165,0.9114,0.7468,0.6582,0.5949,0.2785,0.557,0.7468,56.1867053596322
0.8101,0.0506,0.8481,0.9747,0.2911,0.5696,0.6456,0.3038,128.661551805591
0.6582,0.3038,0.2658,0.6456,0.0253,0.8861,0.1139,0.5949,102.541469145479
0.4304,0.3671,0.6582,0.9241,0,0.6329,0.7722,0.3797,60.482132314525
0.7468,1,0.3671,0.8481,0.1519,0.6582,0.6076,0.557,114.624926362686
0.2911,0.4051,0.3797,0.2278,0.519,0.8987,0,0.3165,38.634817839029
0.1772,0.3418,0.9747,0.5316,0.9367,0.4051,0.5949,0.0506,30.1015975640947
0.5823,0.2025,0.1519,0.1519,0.8101,0.3038,0.1519,0.7848,95.4719128233203
0.1013,0.8101,0.8354,0.1899,0.9873,0.6709,0.519,0.7089,21.2999713677359
0.9494,0.557,0.5063,0.1772,0.4051,0.3671,0.7975,0.5696,123.654201505056
0.1392,0.5949,0.1139,0.2405,0.2405,0.0127,0.9114,0.7595,28.705335130192
0.6835,0.0127,0.6709,0.8734,0.5823,0.0886,0.3165,0.8987,153.164102013429
0.4557,0.8354,0.2278,0.0506,0.3924,0.557,0.1266,0.038,54.5687769743444
0.2785,0.8481,0.9241,1,0.2278,0.4684,0.3038,0.5823,57.8488093623527
0.9114,0.4177,0.9367,0.4051,0.0633,0.9747,0.7342,0.7722,103.210013442631
0.557,0.5696,0.3924,0.4557,0.6835,0.1899,0.3797,1,101.473986350181
0,0.1392,0.1266,0.4937,0.3544,0.1013,0.5316,0.3671,19.8780108911763
0.0759,0.2658,0.9114,0.1139,0.5063,0.0759,0.6835,0.519,22.4112172130109
0.8354,0.0886,0.3291,0.3418,0.1772,0.3797,0.0633,0.7215,156.282116271502
0.1519,0.2278,0.7848,0.8354,0.7595,0.8101,0.7468,0.6076,28.3984022016464
0.7089,0.2911,0.7342,0.3797,0.4304,0.4557,0.9873,0.2532,79.7497667713215
0.2532,0.9747,0.6456,0.5696,0.3038,0.3291,0.962,0.9873,41.0292249975403
0.4177,0.6076,0.2785,0,0.1139,0.3165,0.6582,0.9241,52.8816295544304
0.1899,0.5063,0.3165,0.9873,0.6076,0.8608,0.9367,0.4177,29.8212568173939
0.3038,0.5823,0,0.519,0.8228,0.6835,0.1013,0.4304,50.1570952006506
0.2025,0.1013,0.0633,0.038,0.557,0.2025,0.2658,0.2658,34.3817175043647
0.3291,0.1899,0.4557,0.9114,0.9494,0.1392,0.8987,0.6709,57.5081015108113
0.0886,0.038,0.3544,0.6076,0.3671,0.7848,0.1899,0.9494,28.4034631953768
0.2658,0.0633,0.519,0.7975,0.8987,0.0253,0.4937,0.1392,51.1870952427513
0.4684,0.2405,0.5949,0.6709,1,0.3924,0.3418,0.4051,77.748865177942
0.7848,0.3291,0.0253,0.2025,0.7722,0.1266,0.4051,0.1899,117.448620296626
0.8987,0.6835,0.2911,0.481,0.9747,0.2532,1,0.1646,117.835818998039
0.9873,0.7848,0.8987,0.6329,0.1266,0.1772,0.9241,0.3418,153.146654125735
0.8861,0.6203,0.8101,0.7722,0.6456,0.4304,0.1392,0.3544,175.411899912013
0.7215,0.1519,0.8861,0.2658,0.7215,0.3418,0.2152,0.0759,105.664317843516
0.481,0.8861,0.8228,0.3924,0.5443,0.1139,0.8354,0.1139,61.9559200582915
0.3671,0.0759,0.1772,0.6962,0.6709,0.962,0.8101,0.0127,38.1891306024393
0.5316,0.0253,0.557,0.1013,0.8354,0.519,0.9494,0.6203,54.2738076559063
0.4051,0,0.4684,0.4304,0.2532,0.7215,0.0253,0.5063,63.227899887229
0.0127,0.6582,0.5823,0.2785,0.5696,1,0.4684,0.5443,13.4047010016211
0.0253,0.3165,0.4051,0.0633,0.2785,0.2658,0.8228,0.443,15.7491597727977
0.9367,0.7342,0.4177,0.7342,0.8481,0.7595,0.3291,0.0633,141.289084146774
0.7722,0.7089,0.1392,0.6203,0.5316,0.4937,0.7595,0.6835,113.069075790234
0.7595,0.481,0.7722,0.3165,0.8608,0.9367,0.8861,0.962,78.9942114133652
0.0506,0.1646,0.2152,0.3671,0.9114,0.7468,0.7848,0.8861,17.586930549078
0.1646,0.7215,0.6962,0.3291,0.0506,0.1519,0.1646,0.4937,38.8119479431154
0.962,0.1139,0.6329,0.443,0.7975,0.0506,0.6203,0.6962,174.088873506554
0.443,0.6709,0.8608,0.5823,0.7848,0.9114,0.2785,0.8354,63.769282825373
0.6329,0.3924,0.7975,0.1266,0.1646,0.2152,0.481,0.0253,79.7364028026594
0.2405,0.7595,0.3418,0.1392,0.7089,0.5949,0.7215,0.2025,27.326019813901
0.1266,0.9873,0.2532,0.4177,0.8734,0.481,0.443,0.3291,26.8770283948001
0.6709,0.6329,0.9873,0.962,0.3797,0.7342,0.4177,0.7342,114.719299347538
0.0633,0.8987,0.1646,0.8228,0.038,0.3544,0.3924,0.2911,26.9586502724283
0.519,0.2532,0.2025,0.9367,0.2152,0.9241,0.5063,0.2152,69.5455284895564
0.038,0.5443,0.6835,0.6835,0.7342,0.5316,0.0127,0.1266,25.1534351777857
0.4937,0.7468,0.0127,0.8861,0.4937,0.443,0.6329,0.9747,86.069485434137
0.5696,0.1266,0.7215,0.7595,0.1013,0.6962,0.8734,0.1772,67.6908393506626
0.3544,0.6962,0.6203,0.1646,0.1899,0.7975,0.8608,0.2785,31.9319543167814
0.5063,0.962,0.962,0.2152,0.6203,0.6203,0.0759,0.8481,76.8346212960321
0.9747,0.4557,0.1899,0.2911,0.3291,0.6456,0.2911,0.1519,132.546424099397
0.2278,0.3544,0.8734,0.7468,0.4177,0.8354,0.0506,0.9114,47.7869063784974
0.3924,0.5316,0.9494,0.8608,0.8861,0.2405,0.1772,0.2278,77.130364144048
0.6203,0.7722,0.0759,0.8101,0.3165,0.9873,0.038,0.6582,103.84907268657
0.5949,0.4684,1,0.7089,0.2025,0.0633,0.2405,0.4684,118.989891406825
0.6076,0.8228,0.443,0.5443,0.6329,0,0.6709,0.2405,94.5152488707868
0.9241,0.1772,0.7595,0.557,0.481,0.6076,0.4304,0.4557,142.810169256204
0.3797,0.9494,0.3038,0.3038,0.443,0.038,0.3544,0.6329,66.3882337953784
0.6456,0.9367,0.481,0.0253,0.7468,0.9494,0.5823,0.3924,54.3811303835459
1,0.3797,0.6076,0.0127,0.6582,0.7089,0.2278,0.6456,130.228468499972
0.1139,0.443,0.5443,0.9494,0.4684,0.2911,0.0886,0.1013,37.5510019969112
0.3418,0.0886,0.0886,0.0759,0.8734,0.4937,0.4557,0.4177,41.7036953651431
0.6962,0.5949,0.0506,0.962,0.5316,0.4304,0.8481,0.5823,110.234898997794
0.8481,0.8987,0.1013,0.6962,0.481,0.8734,0.9747,0.7722,105.392290983456
0.8228,0.7848,0.2405,0.4557,0.8228,0.519,0.5696,0.1646,109.404076057047
0.2152,0.4684,0.4937,0.1392,0.8101,0.2785,0.2025,0.5443,39.2254395485949
0.5443,0.3544,0.038,0.2658,0.0886,0.6456,0.6962,0.8481,64.4751525791804
0.8734,0.2532,0.4304,0.0127,0.9367,0.2152,0.5443,0.5063,120.267355359345
0.7975,0.5063,0.5316,0.0886,0,0.9241,0.2532,0.8228,91.3362621579172
0.8608,0.0759,0.7089,0.9241,0.7975,0.7975,0.3671,0.8734,156.362257233433
0.7342,0.7215,0.5696,0.3418,0.8608,0.8608,0.7089,0.2278,73.9321876007555
0.3165,0.6582,0.7468,0.5949,0.7468,0.9114,0.557,0.2785,38.4577565815055
0.8101,0.9747,0.8481,0.2911,0.3038,0.0506,0.6456,0.5696,127.514490566712
0.6582,0.6456,0.2658,0.0253,0.5949,0.3038,0.1139,0.8861,106.794713473303
0.4304,0.9241,0.6582,0,0.3797,0.3671,0.7722,0.6329,48.1930451724864
0.7468,0.8481,0.3671,0.1519,0.557,1,0.6076,0.6582,70.5274952252943
0.2911,0.2278,0.3797,0.519,0.3165,0.4051,0,0.8987,62.7183777767817
0.1772,0.5316,0.9747,0.9367,0.0506,0.3418,0.5949,0.4051,38.3619483842608
0.5823,0.1519,0.1519,0.8101,0.7848,0.2025,0.1519,0.3038,115.957138253464
0.1013,0.1899,0.8354,0.9873,0.7089,0.8101,0.519,0.6709,28.3337935105028
0.9494,0.1772,0.5063,0.4051,0.5696,0.557,0.7975,0.3671,121.01161365566
0.1392,0.2405,0.1139,0.2405,0.7595,0.5949,0.9114,0.0127,19.2267958375098
